station_id,region_id,date,tmean_c,tmax_c,tmin_c,precip_mm,relative_humidity_pct,sunshine_h,shortwave_radiation_mj_m2,wind_speed_mean_ms,wind_speed_max_ms,et0_mm,requested_latitude,requested_longitude,grid_latitude,grid_longitude,elevation_m,timezone,source_provider,source_dataset,source_model,coordinate_basis,request_fingerprint_sha256,downloaded_at_utc
hongming,haikou,2026-02-17,22.5,24.9,20.8,1.2,89,9.810491666666666,10.99,4.18,6.42,2.13,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-18,20.7,22.2,19.8,0.2,79,5.479880555555556,9.71,4.91,5.95,2.46,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-19,21.6,24.7,19.1,0.9,76,10.337863888888888,15.47,3.9,5.5,3.38,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-20,21.4,25.8,18.3,0.0,77,11.127958333333334,18.37,2.5,3.4,3.66,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-21,22.3,28.1,18.0,0.0,75,11.203944444444444,21.08,3.11,4.91,4.48,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-22,23.8,28.6,21.1,0.0,74,11.003119444444446,19.34,3.69,5.54,4.33,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-23,23.9,28.9,20.8,0.0,74,10.971694444444443,18.51,3.25,4.53,4.17,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-24,24.0,28.7,20.6,0.0,75,11.22535,20.3,2.64,3.43,4.34,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-25,24.2,28.6,21.1,0.0,80,10.60261388888889,17.49,2.61,5.05,3.74,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-26,24.7,29.4,21.2,0.1,76,11.103072222222222,18.18,2.15,3.31,3.85,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-27,24.7,27.7,23.0,6.2,84,9.881347222222221,12.97,2.48,3.6,2.83,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-02-28,25.8,29.2,23.5,3.2,84,10.916308333333333,17.18,4.5,6.04,3.71,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-01,26.5,30.9,24.1,1.6,81,11.112288888888889,18.73,4.99,6.74,4.33,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-02,27.2,32.7,24.4,5.9,79,11.169786111111112,19.88,3.61,4.95,4.56,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-03,23.6,26.1,20.3,23.2,93,7.67485,11.7,3.27,4.74,2.2,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-04,19.2,20.3,18.7,1.6,91,0.22541944444444445,6.25,5.0,6.32,1.35,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-05,20.7,23.0,19.0,0.6,84,4.645991666666666,10.35,4.28,5.5,2.27,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-06,21.1,23.8,18.4,0.0,75,11.476541666666668,20.75,3.75,4.81,4.04,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-07,21.5,25.6,18.3,0.4,75,11.473149999999999,18.09,3.52,5.56,3.77,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-08,22.1,25.0,20.4,0.1,77,10.778477777777777,16.83,4.31,5.76,3.64,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-09,21.9,24.0,20.5,0.5,81,10.095119444444444,14.01,4.74,6.3,3.01,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-10,18.7,20.9,17.9,0.3,86,1.9386666666666665,8.03,4.55,6.01,1.7,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-11,19.6,22.2,17.8,0.6,82,10.722666666666667,15.39,3.24,4.76,2.88,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-12,20.0,22.3,18.3,0.6,78,10.560694444444444,15.79,3.43,5.33,3.09,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-13,20.4,23.9,16.8,0.0,71,10.975269444444445,16.98,4.62,7.52,3.81,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-14,21.8,25.2,19.4,0.6,67,11.383966666666666,19.04,4.33,6.26,4.37,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-15,22.3,26.0,20.0,0.3,73,11.517183333333334,19.03,3.91,5.91,4.14,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-16,22.1,25.8,18.9,0.5,76,11.378655555555557,18.96,2.83,4.29,3.87,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-17,22.8,27.6,18.5,0.2,76,11.308177777777779,19.32,2.87,4.24,4.1,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-18,23.2,27.7,19.2,0.0,78,11.713008333333335,20.06,2.47,3.82,4.1,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-19,23.6,28.8,19.5,0.0,76,11.751022222222222,22.72,2.42,4.22,4.76,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-20,24.1,28.6,20.6,0.0,76,11.640133333333335,23.1,3.42,5.43,4.81,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-21,24.1,27.7,21.5,0.1,80,11.489641666666666,19.89,2.88,3.91,4.12,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-22,24.6,29.3,21.3,0.0,77,11.114044444444444,21.57,3.32,4.74,4.65,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-23,25.0,30.1,21.3,0.1,77,11.769530555555555,23.18,3.33,4.24,4.99,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-24,25.3,29.6,21.8,0.0,77,11.774105555555556,23.21,2.91,4.31,4.98,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-25,25.5,30.1,22.0,0.0,75,11.778608333333333,23.9,2.76,4.21,5.15,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-26,25.8,30.4,22.5,0.0,76,11.783047222222223,24.75,3.4,4.81,5.37,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-27,26.5,31.1,23.7,0.0,73,11.787430555555556,24.72,4.16,4.85,5.64,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-28,27.1,31.9,24.2,0.0,76,11.791766666666668,23.28,4.54,5.3,5.42,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-29,27.0,31.6,24.4,0.0,77,11.602666666666666,23.18,4.63,5.51,5.29,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-30,27.1,32.3,24.1,0.0,73,11.800344444444445,25.04,5.87,6.51,6.05,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-03-31,28.2,34.8,23.5,0.0,65,11.804605555555556,24.76,4.72,6.14,6.55,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-01,26.0,28.6,23.6,0.7,79,11.683663888888889,19.38,2.45,4.25,4.14,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-02,27.0,31.7,24.2,0.0,76,11.130875,24.13,4.85,7.06,5.61,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-03,28.0,32.9,24.7,0.0,65,11.817377777777777,24.99,6.25,8.17,6.8,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-04,27.6,32.5,24.2,0.0,68,11.821663888888889,23.98,2.22,3.65,5.47,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-05,28.7,34.3,25.3,0.2,73,11.825980555555555,24.37,4.49,6.36,6.05,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-06,29.1,34.1,26.0,0.0,73,11.83033611111111,24.96,5.54,6.5,6.26,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-07,29.5,35.3,26.3,0.0,70,11.929461111111111,24.47,4.2,5.09,6.24,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-08,28.9,34.3,25.8,0.0,75,11.859074999999999,24.46,5.62,7.43,6.14,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-09,28.7,34.7,25.6,0.0,70,11.857002777777778,25.36,6.52,7.08,6.81,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-10,29.0,35.5,25.3,0.0,67,11.991758333333333,25.38,5.65,6.58,6.89,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-11,29.3,35.6,25.4,0.1,70,11.990205555555555,24.9,5.72,6.42,6.7,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-12,29.2,34.8,26.1,0.0,69,12.057327777777777,25.6,6.42,7.42,6.97,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-13,28.7,34.4,25.6,0.3,74,12.056197222222222,25.3,6.04,6.82,6.32,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
hongming,haikou,2026-04-14,28.7,34.2,25.7,0.1,73,12.12371388888889,25.57,5.59,6.4,6.39,19.698605556,110.580541667,19.75,110.5,78.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,"exact Hongming orchard coordinate from 2024-2025 and 2025-2026 annual work summaries; N 19°41'54.98"", E 110°34'49.95""",e2d8272a68baf0ea78a8e1e5d6e0495e961c0d77a9bc82050ca611752c4d891c,2026-08-28T03:13:55+00:00
